[21:48:22] [main/INFO]: ModLauncher running: args [--username, Lindo_Comunista, --version, forge-31.2.56, --gameDir, C:\Users\athos\curseforge\minecraft\Instances\All the Mods 5 - ATM5, --assetsDir, C:\Users\athos\curseforge\minecraft\Install\assets, --assetIndex, 1.15, --uuid, 1a8c5e2492204c419b1cc071070ea9ad, --accessToken, ????????, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, fmlclient, --fml.forgeVersion, 31.2.56, --fml.mcVersion, 1.15.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20200515.085601]
[21:48:22] [main/INFO]: ModLauncher 5.1.2+70+master.2845bb9 starting: java version 1.8.0_51 by Oracle Corporation
[21:48:24] [main/INFO]: Added Lets Encrypt root certificates as additional trust
[21:48:24] [main/INFO]: MixinBootstrap v1.1.0
[21:48:24] [main/INFO]: Mixin v0.8.4
[21:48:24] [main/INFO]: ModLauncher v5.1.2+70+master.2845bb9 (4.0)
[21:48:24] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.2 Source=file:/C:/Users/athos/curseforge/minecraft/Install/libraries/org/spongepowered/mixin/0.8.2/mixin-0.8.2.jar Service=ModLauncher Env=CLIENT
[21:48:36] [main/INFO]: [org.antlr.v4.runtime.ConsoleErrorListener:syntaxError:38]: line 16:0 token recognition error at: '`'
[21:48:36] [main/INFO]: [org.antlr.v4.runtime.ConsoleErrorListener:syntaxError:38]: line 13:99 token recognition error at: ';'
[21:48:42] [main/INFO]: Successfully loaded Mixin Connector [me.jellysquid.mods.phosphor.mixin.PhosphorMixinConnector]
[21:48:42] [main/INFO]: Launching target 'fmlclient' with arguments [--version, forge-31.2.56, --gameDir, C:\Users\athos\curseforge\minecraft\Instances\All the Mods 5 - ATM5, --assetsDir, C:\Users\athos\curseforge\minecraft\Install\assets, --uuid, 1a8c5e2492204c419b1cc071070ea9ad, --username, Lindo_Comunista, --assetIndex, 1.15, --accessToken, ????????, --userType, msa, --versionType, release, --width, 1024, --height, 768]
[21:48:43] [main/INFO]: Adding 'add_enchantment_tooltip' ASM patch...
[21:48:43] [main/INFO]: Added 'add_enchantment_tooltip' ASM patch!
[21:48:43] [main/INFO]: Adding 'add_missing_tag_enchantment_tooltip' ASM patch...
[21:48:43] [main/INFO]: Added 'add_missing_tag_enchantment_tooltip' ASM patch!
[21:48:44] [main/INFO]: Adding 'on_block_change' ASM patch...
[21:48:44] [main/INFO]: Added 'on_block_change' ASM patch!
[21:48:44] [main/INFO]: Adding 'sun_brightness_server' ASM patch...
[21:48:44] [main/INFO]: Added 'sun_brightness_server' ASM patch!
[21:48:51] [main/INFO]: Inserted after-TER callback
[21:48:51] [main/INFO]: Inserted wire collision callback
[21:48:53] [main/INFO]: Adding 'on_block_change' ASM patch...
[21:48:53] [main/INFO]: Added 'on_block_change' ASM patch!
[21:48:53] [main/INFO]: Adding 'sun_brightness_server' ASM patch...
[21:48:53] [main/INFO]: Added 'sun_brightness_server' ASM patch!
[21:48:55] [main/INFO]: Adding 'set_player_field' ASM patch...
[21:48:55] [main/INFO]: Added 'set_player_field' ASM patch!
[21:48:55] [main/INFO]: Adding 'water_movement_slowdown_prevention' ASM patch...
[21:48:55] [main/INFO]: Added 'water_movement_slowdown_prevention' ASM patch!
[21:48:55] [main/INFO]: Adding 'set_player_field' ASM patch...
[21:48:55] [main/INFO]: Added 'set_player_field' ASM patch!
[21:48:55] [main/INFO]: Adding 'water_movement_slowdown_prevention' ASM patch...
[21:48:55] [main/INFO]: Added 'water_movement_slowdown_prevention' ASM patch!
[21:48:55] [main/INFO]: Inserted wire collision callback
[21:48:59] [main/INFO]: Setting user: Lindo_Comunista
[21:48:59] [pool-3-thread-1/INFO]: Inserted block update callback
[21:49:00] [pool-3-thread-1/INFO]: Inserted block update callback
[21:49:10] [pool-3-thread-1/INFO]: Adding 'add_player_field' ASM patch...
[21:49:10] [pool-3-thread-1/INFO]: Added 'add_player_field' ASM patch!
[21:49:17] [pool-3-thread-1/INFO]: Adding 'add_enchantment_tooltip' ASM patch...
[21:49:17] [pool-3-thread-1/INFO]: Added 'add_enchantment_tooltip' ASM patch!
[21:49:17] [pool-3-thread-1/INFO]: Adding 'add_missing_tag_enchantment_tooltip' ASM patch...
[21:49:17] [pool-3-thread-1/INFO]: Added 'add_missing_tag_enchantment_tooltip' ASM patch!
[21:49:32] [main/INFO]: Backend library: LWJGL version 3.2.2 build 10
[21:49:36] [main/WARN]: Cryptography is restricted in this Java installation
[21:49:36] [main/WARN]: Please complain to Mojang for shipping a 5 year old Java version
[21:49:36] [main/INFO]: Cryptography restriction removed successfully
[21:49:37] [main/INFO]: Inserted after-TER callback
[21:49:37] [main/INFO]: Adding 'reach_set_client_renderer' ASM patch...
[21:49:37] [main/INFO]: Added 'reach_set_client_renderer' ASM patch!
[21:49:37] [main/INFO]: Adding 'reach_set_client_renderer' ASM patch...
[21:49:37] [main/INFO]: Added 'reach_set_client_renderer' ASM patch!
[21:49:43] [main/INFO]: Inserted arm angle callback
[21:49:45] [main/INFO]: Potentially Dangerous alternative prefix `citadel` for name `debug`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `marbled_cheese_brick`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `marbled_cheese_brick_slab`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `marbled_cheese_brick_stairs`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `marbled_cheese_brick_chiseled`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `marbled_cheese_brick_cracked`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `marbled_cheese_brick_mossy`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `marbled_cheese_dirt`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `marbled_cheese_grass`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `marbled_cheese_rat_head`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `marbled_cheese_golem_core`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `ratlantis_portal`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `compressed_rat`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `brain_block`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `jack_o_ratern`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `block_of_blue_cheese`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pied_wool`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `upgrade_combiner`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `upgrade_separator`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_planks`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_log`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `stripped_pirat_log`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_wood`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `stripped_pirat_wood`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_pressure_plate`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_trapdoor`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_stairs`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_button`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_slab`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_fence_gate`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_fence`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `pirat_door`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `dutchrat_bell`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `manhole`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `trash_can`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `rat_attractor`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `air_raid_siren`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `rat_hole`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `rat_trap`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `milk_cauldron`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `rat_cage_decorated`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `rat_cage_breeding_lantern`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `rat_crafting_table`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `ratlantis_portal`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `rat_tube`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `upgrade_seperator`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `upgrade_combiner`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `auto_curdler`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `dutchrat_bell`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `ratlantean_automaton_head`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `trash_can`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `rat_attractor`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:51] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `chunky_cheese_token`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:52] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `synesthesia`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:52] [main/INFO]: Potentially Dangerous alternative prefix `rats` for name `plague`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:52] [main/INFO]: Potentially Dangerous alternative prefix `dimensionalworld` for name `overworld_lever`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:52] [main/INFO]: Potentially Dangerous alternative prefix `dimensionalworld` for name `lever_tile`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:53] [main/WARN]: No data fixer registered for entity clumps:xp_orb_big
[21:49:54] [main/INFO]: Scanning classes for titanium
[21:49:54] [main/INFO]: Found FeaturePluginInstance for class IndustrialForegoingResourcePlugin for plugin resources
[21:49:54] [main/INFO]: Found FeaturePluginInstance for class DefaultResourceRegistryPlugin for plugin resources
[21:49:54] [main/INFO]: Potentially Dangerous alternative prefix `forbidden_arcanus` for name `edelwood_sign`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:54] [main/INFO]: Potentially Dangerous alternative prefix `forbidden_arcanus` for name `edelwood_wall_sign`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:54] [main/INFO]: Potentially Dangerous alternative prefix `forbidden_arcanus` for name `cherrywood_sign`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:54] [main/INFO]: Potentially Dangerous alternative prefix `forbidden_arcanus` for name `cherrywood_wall_sign`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:54] [main/INFO]: Potentially Dangerous alternative prefix `forbidden_arcanus` for name `mysterywood_sign`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:54] [main/INFO]: Potentially Dangerous alternative prefix `forbidden_arcanus` for name `mysterywood_wall_sign`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:49:55] [modloading-worker-1/INFO]: Mod usefulbackpacks is signed with a valid certificate.
[21:49:55] [modloading-worker-2/INFO]: [yalter.mousetweaks.Logger:Log:6]: [Mouse Tweaks] Main.initialize()
[21:49:55] [modloading-worker-2/INFO]: [yalter.mousetweaks.Logger:Log:6]: [Mouse Tweaks] Reflecting GuiContainer...
[21:49:55] [modloading-worker-2/INFO]: [yalter.mousetweaks.Logger:Log:6]: [Mouse Tweaks] Detected obfuscation: FORGE.
[21:49:55] [modloading-worker-2/INFO]: [yalter.mousetweaks.Logger:Log:6]: [Mouse Tweaks] Success.
[21:49:55] [modloading-worker-2/INFO]: [yalter.mousetweaks.Logger:Log:6]: [Mouse Tweaks] Initialized.
[21:49:56] [modloading-worker-1/INFO]: Loading Config
[21:49:56] [modloading-worker-1/INFO]: Crux [nickel,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [steel,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [electrum,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [refined_iron,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [compressed_iron,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [redstone_alloy,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [aluminum,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [brass,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [lead,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [bismuth_brass,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [bronze,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [bismuth_steel,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [platinum,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [lumium,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [aluminum_steel,] was added to the CruxInit
[21:49:56] [modloading-worker-1/INFO]: Crux [enderium,] was added to the CruxInit
